Carimbo de data/hora,Qual a sua idade?,Qual a sua formação acadêmica?,Qual o seu maior grau de escolaridade?,Por quanto tempo você estudou (ou tem estudado) em universidade?,Qual é o seu cargo/posição atualmente?,Por quanto tempo você tem exercido este cargo/posição?,Quanto tempo de experiência você tem com modelagem de software?,Quanto tempo de experiência com desenvolvimento de software você tem?,Em qual empresa você trabalha atualmente?,Quanto ao uso de UML nas empresas [O uso de UML em empresas é universal],Quanto ao uso de UML nas empresas [UML não é ainda universalmente aceita como linguagem de modelagem padrão em projetos de desenvolvimento de software dirigido por modelos],Quanto ao uso de UML nas empresas [Modelos UML ajudam durante discussões sobre como integrar aplicações],Quanto ao uso de UML nas empresas [O ganho de produtividade com a geração de código de modelos UML tende a ser mais vantajoso que integrar código ],Quanto ao uso de UML nas empresas [A geração de código de modelos UML está crescendo],"Quanto ao uso de UML nas empresas [Não existe um ""papel"" (e.x., programador, analista, etc) que particularmente exija o uso de UML ]","Quanto ao uso de UML nas empresas [A UML ajuda profissionais com pouca habilidade de comunicação em um língua (e.x., inglês) a discutir idéias e decisões de projeto]","Quanto ao uso de UML nas empresas [A UML ajuda na formação de um entendimento único entre os desenvolvedores, eliminando entendimento conflitantes]",Quanto ao uso de UML nas empresas [O custo de promover o correto entendimento entre diferentes pessoas com diferentes níveis de formação/experiência e formas de pensar é alto],"Quanto ao uso de UML nas empresas [Desenvolvedores estão usando a UML cada vez menos, pois usá-la dificulta a comunicação entre as pessoas; exceto quando usada de forma simplificada/informal]","Quanto ao uso de UML nas empresas [UML tende a ser utilizada ou na fase de projeto ou na fase de implementação, nunca em ambas]","Quanto ao uso de UML nas empresas [As diferentes formas de utilizar a UML são as possíveis causadoras dos problemas de interpretação, visto que a UML não tem uma semântica formal]",Quanto ao uso de UML nas empresas [Quem utiliza UML durante a fase de projeto tende a utilizá-la de forma seletiva e informal],"Quanto ao uso de UML nas empresas [As empresas tendem a desenvolver software relativamente pequeno que passa por continua modificação. Desenvolvedores passam a guardar as decisões de projeto ""na mente"" e a se comunicarem efetivamente sem qualquer diagrama formal ]","Quanto ao uso de UML nas empresas [O desenvolvedor tende a usar a UML para expressar abstrações e os casos mais críticos. Porém eles param de usá-la quando começam a pensar mais concretamente, especialmente quando estão implementando]","Quanto ao uso de UML nas empresas [A UML passa a ser confusa e complexa devido ao elevado número de diagramas, à dificuldade de verificar a consistência dos modelos, à dificuldade de verificar a completude dos modelos, ao desafio de sincronizar os modelos]","Quanto ao uso de UML nas empresas [Usar a UML seletivamente (apenas alguns diagramas) ajuda a minimizar a complexidade, evitar problemas de completude e inconsistência entre os diagramas]",Quanto ao uso de UML nas empresas [A utilidade da UML para os profissionais da indústria surge do fato de adaptar o seu uso para um propósito específico],"Quanto ao uso de UML nas empresas [Profissionais criticam a UML por sua complexidade, falta de uma semântica formal, probabilidade de inconsistência entre os modelos e problemas de sincronização entre os modelos]","Quanto ao uso de UML nas empresas [Um dos principais motivos de não se utilizar UML é que ele não é apenas uma notação, mas uma ideologia]",Quanto ao uso de UML nas empresas [UML é essencialmente um linguagem (ou idéia) acadêmica],"Quanto ao uso de UML nas empresas [Representar aspectos estruturais (e.x., em diag. de classes) e comportamentais (em diagrama de sequência) dificulta a compreensão geral do sistema]","Quanto ao uso de UML nas empresas [Os diagramas UML representam visões complementares do sistema, mantê-los sincronizados representa um dos fatores que dificultam o uso da UML em empresas]",Quanto ao uso de UML nas empresas [As ferramentas de modelagem UML não são usuais],Quanto ao uso de UML nas empresas [Se a UML tivesse mais formalismo os desenvolvedores passariam a utilizá-la com mais frequência],Quanto ao uso de UML nas empresas [A UML não atende as necessidades que os projetos de desenvolvimento de software apresentam],"Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Os modelos UML não são perfeitamente compreendidos por todos stakeholders (tais como, cliente, desenvolvedores, arquitetors, etc.) envolvidos durante o desenvolvimento]",Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Os diagramas UML não atendem as necessidades de representação encontradas pelos desenvolvedores],"Por que os desenvolvedores tendem a não utilizar UML nas empresas? [O curto espaço de tempo para desenvolver leva os desenvolvedores a não utilizarem os modelos, focando apenas no código]",Por que os desenvolvedores tendem a não utilizar UML nas empresas? [As ferramentas de modelagem não são “amigáveis”],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [A falta de padrões de modelagem que guiem os desenvolvedores com boas práticas de como representar os modelos],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [A UML não atende as todas as necessidades de representação encontradas na prática],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Desenvolvedores não gostam de modelar],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Não é possível saber o grau de abstração dos modelos representados],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Dificuldade de criar um “modelo geral” de forma fácil],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [É difícil garantir a consistência entre os vários modelos criados],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Alto esforço deve ser investido para criar e manter os modelos],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [O retorno do investimento para criação dos modelos não é  mensurável ou percebido],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [A cultura da empresa afeta a forma como a UML é utilizada],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [A falta de ferramenta que dê suporte a modelagem colaborativa],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Dificuldade de avaliar a qualidade dos modelos criados],Por que os desenvolvedores tendem a não utilizar UML nas empresas? [Tem-se a impressão que a UML foi criada para uso acadêmico e não prático],"O uso de UML pode aumentar com as melhorias abaixo [Diagramas orientados a funcionalidades, e não diagramas gerais]",O uso de UML pode aumentar com as melhorias abaixo [Diagramas gerais (“Big Picture”) sendo obtidos automaticamente de diagramas orientados a funcionalidade],O uso de UML pode aumentar com as melhorias abaixo [Diagramas completamente sincronizados com o código e vice-versa],"O uso de UML pode aumentar com as melhorias abaixo [Ferramenta de modelagem que suporte o desenvolvimento colaborativo, permitindo que desenvolvedores tenham consciência das modificações que os desenvolvedores estão realizando em tempo de execução, algo como o Google Docs]",Como UML é utilizada onde você trabalha?,Qual a principal dificuldade de utilizar UML?,Quando o uso de UML vale a pena?,Você utiliza UML no seu dia a dia?
2016/04/01 9:03:31 AM GMT-4,30,Análise de Sistemas,Graduando,de 7 a 8 anos,Analista,menos de 2 anos,menos de 2 anos,de 5 a 6 anos,Grupo Herval,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Totalmente,Neutro,Discordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Neutro,Neutro,Concordo Parcialmente,Discordo Parcialmente,Neutro,Neutro,Neutro,Discordo parcialmente,Concordo completamente,Discordo parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo completamente,Neutro,Neutro,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,"O uso é muito baixo, apenas em alguns projetos.","Principal dificuldade é a atualização dos modelos após as modificações nos projetos. A falta de tempo por parte do desenvolvimento em usar UML, e não ter pessoas focadas e capacitadas na utilização desses diagramas.","Para facilitar o entendimento do software de todos os envolvidos, quando ele agrega valor ao seu projeto, colabora com projetos futuros servindo de base de conhecimento. Identifica os impactos nas alterações necessárias.",Não
2016/04/04 5:38:28 PM GMT-4,24,Análise de Sistemas,graduando,de 5 a 6 anos,Programador,de 3 a 4 anos,de 3 a 4 anos,de 3 a 4 anos,Brazpine Dannus,Discordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Neutro,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Discordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Discordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Concordo Totalmente,Discordo Parcialmente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo completamente,Neutro,Concordo parcialmente,Concordo completamente,Não utilizamos UML,Pelo fato da empresa ser pequena e os projetos terem prazos curtos,Quando a Empresa tem um processo bem estabelecido e poder de negociação de prazos com os clientes,Não
2016/04/12 10:11:20 AM GMT-4,24,Análise de Sistemas,Técnico,de 2 a 4 anos,Analista,menos de 2 anos,menos de 2 anos,de 3 a 4 anos,iWay (www.iway.com.br),Discordo Parcialmente,Neutro,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Discordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Totalmente,Neutro,Concordo Totalmente,Neutro,Discordo Parcialmente,Neutro,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Discordo Totalmente,,Discordo Totalmente,Concordo completamente,Discordo completamente,Concordo completamente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Neutro,Discordo parcialmente,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Concordo completamente,"Não é utilizado como padrão e nem obrigatório, somente em alguns casos é utilizado o diagrama de casos de uso, mas como não é obrigatório só faz quem quer.",Falta de conhecimento da equipe e padronização.,"Em projetos complexos, para demonstrar processos e para a equipe conseguir compreender o que deve ser desenvolvido e as regras do processo.

Acredito que o diagrama de casos de uso é sempre válido até mesmo em projetos simples, pois ajuda na validação do projeto.",Não
2016/04/12 2:17:26 PM GMT-4,21,Ciência da Computação,graduando,de 2 a 4 anos,Programador,menos de 2 anos,menos de 2 anos,menos de 2 anos,Order By,Discordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Discordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Neutro,Neutro,Discordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Concordo Parcialmente,Discordo Parcialmente,Neutro,Discordo Parcialmente,Concordo parcialmente,Neutro,Concordo completamente,Discordo parcialmente,Neutro,Concordo parcialmente,Concordo completamente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo completamente,Não utilizamos UML,,,Não
2016/04/17 2:37:20 PM GMT-4,22,Análise de Sistemas,Graduando,de 2 a 4 anos,Programador,menos de 2 anos,menos de 2 anos,de 3 a 4 anos,SAP,Discordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Neutro,Neutro,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Discordo Totalmente,Neutro,Discordo Totalmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Discordo Parcialmente,Discordo Totalmente,Neutro,Neutro,Neutro,Discordo Parcialmente,Discordo parcialmente,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Neutro,Concordo parcialmente,Neutro,Discordo parcialmente,Neutro,Neutro,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Não é utilizada no meu time.,"Ferramentas, conhecimento e tempo.","Acredito que seria bom no geral, para documentar a arquitetura do sistema e facilitar nas alterações e novos desenvolvimentos.",Não
2016/04/22 8:29:15 PM GMT-4,22,Ciência da Computação,Graduando,,Programador,menos de 2 anos,menos de 2 anos,menos de 2 anos,ADP,Discordo Totalmente,Neutro,Concordo Totalmente,Neutro,Neutro,Neutro,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Neutro,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Neutro,Discordo Parcialmente,Discordo Parcialmente,Discordo Totalmente,Concordo Totalmente,Neutro,Neutro,Neutro,Concordo completamente,Concordo parcialmente,Concordo completamente,Neutro,Neutro,Neutro,Discordo parcialmente,Neutro,Neutro,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Discordo parcialmente,Neutro,Concordo parcialmente,Concordo completamente,Concordo completamente,Utiliza-se diagramas de pacotes. Não recordo de ter visto outro tipo de diagrama.,Sincronizar código e documentação.,"Para projetos muito grandes, com equipes distribuídas.",Não
2016/04/23 2:26:10 PM GMT-4,31,Análise de Sistemas,graduando,de 5 a 6 anos,eletrotecnico,mais de 8 anos,menos de 2 anos,menos de 2 anos,AES Sul,Neutro,Concordo Parcialmente,Neutro,Neutro,Neutro,Discordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Neutro,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Neutro,Neutro,Discordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Concordo parcialmente,Discordo parcialmente,Neutro,Discordo parcialmente,Neutro,Discordo parcialmente,Concordo completamente,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,De forma informal no inicio do projeto,,,Não
2016/04/25 7:44:14 PM GMT-4,27,Ciência da Computação,Técnico,mais de 8 anos,Programador,mais de 8 anos,de 7 a 8 anos,mais de 8 anos,Rodosoft,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Neutro,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Discordo Totalmente,Discordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Discordo Parcialmente,Discordo Parcialmente,Discordo Parcialmente,Discordo Parcialmente,Discordo Totalmente,Discordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo parcialmente,Discordo parcialmente,Concordo completamente,Discordo parcialmente,Concordo parcialmente,Discordo completamente,Neutro,Discordo parcialmente,Neutro,Discordo parcialmente,Discordo parcialmente,Neutro,Concordo parcialmente,Neutro,Discordo parcialmente,Neutro,Neutro,Neutro,Concordo parcialmente,Concordo parcialmente,Não é utilizada,"Ninguém tem nenhuma formação, ou seja, não entendem o UML e acham perda de tempo.",Para ter uma visão geral e simplificada de determinado processo ou sistema.,Não
2016/04/28 12:52:27 AM GMT-4,29,Análise de Sistemas,graduando,de 2 a 4 anos,Programador,de 5 a 6 anos,de 3 a 4 anos,de 5 a 6 anos,Lydians Sistemas de Informação,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Neutro,Neutro,Neutro,Concordo Parcialmente,Neutro,Concordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Neutro,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Concordo Totalmente,Neutro,Concordo parcialmente,Neutro,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Neutro,Discordo parcialmente,Neutro,Neutro,Neutro,Concordo parcialmente,Neutro,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Neutro,Neutro,Neutro,Concordo parcialmente,É utilizada em algumas atividades de alguns processos.,Penso que seja um pouco sobre o uso de ferramentas em ambientes comerciais e tempo.,Para padronizar projetos.,Não
2016/05/10 1:49:05 PM GMT-4,22,Análise de Sistemas,Graduano,de 5 a 6 anos,Analista,menos de 2 anos,menos de 2 anos,de 5 a 6 anos,IWAY,Neutro,Discordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Discordo Totalmente,Discordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Neutro,Discordo Totalmente,Discordo Totalmente,Concordo Totalmente,Discordo Parcialmente,Discordo Parcialmente,Discordo Parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Neutro,Neutro,Discordo parcialmente,Concordo parcialmente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Neutro,Concordo parcialmente,Neutro,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Neutro,Concordo parcialmente,Concordo parcialmente,na empresa onde trabalho não utilizamos UML,"Somos terceirizados da ADP, portando ela já nos passa a especificação técnica do que tem que ser feito, não havendo a necessidade de nós fazermos os diagramas","Quando se desenvolve um projeto desde o inicio, pois implementar os diagramas em um projeto ja legado, é muito dificil.",Não
2016/06/16 8:52:26 PM GMT-4,36,Análise de Sistemas,graduando,mais de 8 anos,Analista,de 7 a 8 anos,menos de 2 anos,de 7 a 8 anos,Unimed-VS,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Discordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Discordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Neutro,Discordo Parcialmente,Discordo Parcialmente,Concordo Totalmente,Discordo Parcialmente,,Concordo Parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo parcialmente,Neutro,Concordo completamente,Discordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo parcialmente,Concordo completamente,Neutro,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,É utilizado apenas casos de uso,"Falta de conhecimento de toda equipe. 
Não há modelo definido de processo de desenvolvimento
A liderança entende que é perda de tempo.","Acredito que vale sim, alguns diagramas não são muito usuais e ainda o uso deveria ser aplicado conforme a necessidade do projeto. Uso pouco no dia a dia (mais para não).
",Não
2016/11/03 2:32:29 PM GMT-4,23,Análise de Sistemas,graduando,de 2 a 4 anos,Programador,de 3 a 4 anos,de 3 a 4 anos,de 3 a 4 anos,CWI,Discordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Neutro,Concordo Parcialmente,Neutro,Neutro,Discordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Neutro,Neutro,Neutro,Discordo Totalmente,Discordo Totalmente,Concordo Totalmente,Neutro,Neutro,Discordo Parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Discordo parcialmente,Neutro,Neutro,Neutro,Concordo completamente,Concordo parcialmente,Neutro,Concordo completamente,Concordo completamente,Concordo parcialmente,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Não é utilizado no projeto em que estou alocado atualmente.,"Tempo, que na maioria das vezes os gerentes não estarão dispostos a oferecer.","Se todos os diagramas estiverem bem relacionados e atualizados, é uma ótima maneira de introduzir a arquitetura a novos colaboradores, também permite um melhor entendimento das tomadas de decisões.",Sim;Não
2016/11/03 7:07:09 PM GMT-4,23,Ciência da Computação,,de 2 a 4 anos,Programador,de 3 a 4 anos,de 3 a 4 anos,de 3 a 4 anos,CWI,Neutro,Discordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Neutro,Concordo Totalmente,Discordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Discordo Parcialmente,Discordo Totalmente,Concordo Parcialmente,Discordo Parcialmente,Neutro,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Neutro,Neutro,Discordo parcialmente,Concordo completamente,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo completamente,Concordo completamente,,,,Sim
2016/11/10 12:11:15 PM GMT-4,37,Ciência da Computação,Técnico,mais de 8 anos,Gerente,de 5 a 6 anos,menos de 2 anos,mais de 8 anos,FLOX,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Totalmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,,Neutro,Concordo Parcialmente,Concordo Parcialmente,Neutro,Neutro,Neutro,Concordo Totalmente,Concordo Parcialmente,Neutro,Neutro,Neutro,Concordo parcialmente,Neutro,Concordo completamente,Discordo parcialmente,Concordo parcialmente,Neutro,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Neutro,Concordo completamente,Neutro,Concordo completamente,Neutro,Concordo parcialmente,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Não é utilizado.,A principal dificuldade  está em entender a diferença das formas de associação entre objetos de uma classe Agregação e de uma classe Composição. ,É necessário avaliar a complexidade do projeto e o ganho de agilidade e qualidade que vai proporcionar.,Não
2016/11/10 5:16:19 PM GMT-4,29,Análise de Sistemas,Técnico,mais de 8 anos,Programador,menos de 2 anos,menos de 2 anos,menos de 2 anos,,Neutro,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Neutro,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Concordo Totalmente,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Neutro,Discordo Totalmente,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Neutro,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,,,,Não
2016/11/14 12:38:26 PM GMT-4,25,Análise de Sistemas,Graduando,de 5 a 6 anos,Administrador de Banco de Dados,de 3 a 4 anos,menos de 2 anos,menos de 2 anos,Banco Agiplan,Neutro,Discordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Concordo Totalmente,Concordo Totalmente,Neutro,Discordo Parcialmente,Discordo Totalmente,Neutro,Neutro,Concordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Concordo Parcialmente,Neutro,Discordo Parcialmente,Discordo Parcialmente,Neutro,Discordo Totalmente,Concordo Totalmente,Discordo Totalmente,Discordo parcialmente,Discordo parcialmente,Concordo completamente,Discordo parcialmente,Neutro,Discordo parcialmente,Concordo parcialmente,Neutro,Neutro,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Neutro,Discordo parcialmente,Concordo parcialmente,"Utilizada em apenas alguns Sistemas/Módulos, não é uma regra / padrão.
É utilizada geralmente na fase de Projeto, pelo Analista de Sistemas e atualizada conforme mudanças de requisitos.","Manter a mesma atualizada, com entendimento e padronização entre todos.","Sempre. Documentação torna-se fundamental para qualquer Sistema,principalmente colaborativo, melhoria contínua se torna mais fácil. Mudanças se tornam mais ""mapeáveis"". ",Não
2016/11/17 6:22:34 AM GMT-4,31,Análise de Sistemas,Graduação,de 7 a 8 anos,Programador,menos de 2 anos,menos de 2 anos,menos de 2 anos,SAP ,Discordo Parcialmente,Discordo Totalmente,Concordo Totalmente,Discordo Parcialmente,Concordo Parcialmente,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Discordo Totalmente,Concordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Neutro,Discordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo parcialmente,Discordo completamente,Discordo parcialmente,Discordo parcialmente,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Neutro,Discordo parcialmente,Discordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo parcialmente,Discordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,Concordo parcialmente,"É usada para fazer o documento de design, antes e durante o desenvolvimento. Também é utilizada quando temos problemas que não sabemos qual a melhor solução,  alem de ser utilizada para a comunicação entre o time de desenvolvimento ",As ferramentas e a cultura de utilizá-la,Quando facilita a compreensão de uma solução,Sim
2016/11/17 10:55:30 AM GMT-4,23 anos,Análise de Sistemas,graduando,de 2 a 4 anos,Programador,de 3 a 4 anos,de 3 a 4 anos,de 3 a 4 anos,Telecon Sistemas,Concordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Discordo Parcialmente,Neutro,Concordo Parcialmente,Discordo Parcialmente,Concordo Parcialmente,Concordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Discordo Totalmente,Concordo Totalmente,Concordo Parcialmente,Concordo Parcialmente,Neutro,Discordo Totalmente,Discordo Totalmente,Concordo Parcialmente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,Discordo completamente,Discordo completamente,Concordo completamente,Discordo completamente,Concordo parcialmente,Discordo completamente,Concordo completamente,Discordo completamente,Concordo parcialmente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Concordo completamente,Concordo parcialmente,Discordo completamente,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,"Com base na UML, elaborar-se principalmente fluxogramas, tendo por base diagramas de atividade.","Acredito que o custo (tempo) para realizar a diagramação projeto, haja vista que os gestores necessitam de resultados a curto prazo (prazo dado pelo cliente).",Em funcionalidades chaves para o projeto e/ou sistema.,Sim
